CTUID,CSDUID,CSDNAME,METCODE,METNAME_EN,NBHDCODE,NBHDNAME_EN,CMHC_CT,GeographyId
5050125.09,3506008,Ottawa,1265,Ottawa,700,Gloucester/Western Orléans,0125.09,12657000125.09
5050126.03,3506008,Ottawa,1265,Ottawa,700,Gloucester/Western Orléans,0126.03,12657000126.03
5050126.04,3506008,Ottawa,1265,Ottawa,700,Gloucester/Western Orléans,0126.04,12657000126.04
5050126.05,3506008,Ottawa,1265,Ottawa,700,Gloucester/Western Orléans,0126.05,12657000126.05
5050126.06,3506008,Ottawa,1265,Ottawa,700,Gloucester/Western Orléans,0126.06,12657000126.06
5050127.00,3506008,Ottawa,1265,Ottawa,700,Gloucester/Western Orléans,0127.00,12657000127.00
5050130.01,3506008,Ottawa,1265,Ottawa,735,Knoxdale/Merivale/East College,0130.01,12657350130.01
5050130.02,3506008,Ottawa,1265,Ottawa,735,Knoxdale/Merivale/East College,0130.02,12657350130.02
5050131.01,3506008,Ottawa,1265,Ottawa,735,Knoxdale/Merivale/East College,0131.01,12657350131.01
5050131.02,3506008,Ottawa,1265,Ottawa,735,Knoxdale/Merivale/East College,0131.02,12657350131.02
5050132.00,3506008,Ottawa,1265,Ottawa,735,Knoxdale/Merivale/East College,0132.00,12657350132.00
5050133.00,3506008,Ottawa,1265,Ottawa,735,Knoxdale/Merivale/East College,0133.00,12657350133.00
5050134.00,3506008,Ottawa,1265,Ottawa,735,Knoxdale/Merivale/East College,0134.00,12657350134.00
5050135.01,3506008,Ottawa,1265,Ottawa,735,Knoxdale/Merivale/East College,0135.01,12657350135.01
5050135.02,3506008,Ottawa,1265,Ottawa,770,Bayshore/Crystal Beach/West College,0135.02,12657700135.02
5050135.03,3506008,Ottawa,1265,Ottawa,735,Knoxdale/Merivale/East College,0135.03,12657350135.03
5050136.01,3506008,Ottawa,1265,Ottawa,770,Bayshore/Crystal Beach/West College,0136.01,12657700136.01
5050136.02,3506008,Ottawa,1265,Ottawa,770,Bayshore/Crystal Beach/West College,0136.02,12657700136.02
5050137.02,3506008,Ottawa,1265,Ottawa,770,Bayshore/Crystal Beach/West College,0137.02,12657700137.02
5050137.03,3506008,Ottawa,1265,Ottawa,770,Bayshore/Crystal Beach/West College,0137.03,12657700137.03
5050137.04,3506008,Ottawa,1265,Ottawa,770,Bayshore/Crystal Beach/West College,0137.04,12657700137.04
5050137.05,3506008,Ottawa,1265,Ottawa,770,Bayshore/Crystal Beach/West College,0137.05,12657700137.05
5050138.00,3506008,Ottawa,1265,Ottawa,770,Bayshore/Crystal Beach/West College,0138.00,12657700138.00
5050139.00,3506008,Ottawa,1265,Ottawa,770,Bayshore/Crystal Beach/West College,0139.00,12657700139.00
5050140.01,3506008,Ottawa,1265,Ottawa,735,Knoxdale/Merivale/East College,0140.01,12657350140.01
5050140.03,3506008,Ottawa,1265,Ottawa,805,Barrhaven and Rural Nepean,0140.03,12658050140.03
5050140.04,3506008,Ottawa,1265,Ottawa,805,Barrhaven and Rural Nepean,0140.04,12658050140.04
5050140.05,3506008,Ottawa,1265,Ottawa,805,Barrhaven and Rural Nepean,0140.05,12658050140.05
5050140.06,3506008,Ottawa,1265,Ottawa,805,Barrhaven and Rural Nepean,0140.06,12658050140.06
5050140.07,3506008,Ottawa,1265,Ottawa,805,Barrhaven and Rural Nepean,0140.07,12658050140.07
5050141.04,3506008,Ottawa,1265,Ottawa,805,Barrhaven and Rural Nepean,0141.04,12658050141.04
5050141.05,3506008,Ottawa,1265,Ottawa,805,Barrhaven and Rural Nepean,0141.05,12658050141.05
5050141.08,3506008,Ottawa,1265,Ottawa,735,Knoxdale/Merivale/East College,0141.08,12657350141.08
5050141.09,3506008,Ottawa,1265,Ottawa,805,Barrhaven and Rural Nepean,0141.09,12658050141.09
5050141.10,3506008,Ottawa,1265,Ottawa,805,Barrhaven and Rural Nepean,0141.10,12658050141.10
5050141.11,3506008,Ottawa,1265,Ottawa,805,Barrhaven and Rural Nepean,0141.11,12658050141.11
5050141.12,3506008,Ottawa,1265,Ottawa,805,Barrhaven and Rural Nepean,0141.12,12658050141.12
5050141.13,3506008,Ottawa,1265,Ottawa,805,Barrhaven and Rural Nepean,0141.13,12658050141.13
5050141.14,3506008,Ottawa,1265,Ottawa,805,Barrhaven and Rural Nepean,0141.14,12658050141.14
5050141.15,3506008,Ottawa,1265,Ottawa,805,Barrhaven and Rural Nepean,0141.15,12658050141.15
5050151.03,3506008,Ottawa,1265,Ottawa,945,Rural Western Ottawa,0151.03,12659450151.03
5050151.04,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0151.04,12659100151.04
5050151.05,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0151.05,12659100151.05
5050151.06,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0151.06,12659100151.06
5050151.07,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0151.07,12659100151.07
5050151.08,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0151.08,12659100151.08
5050151.09,3506008,Ottawa,1265,Ottawa,945,Rural Western Ottawa,0151.09,12659450151.09
5050160.02,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0160.02,12659100160.02
5050160.03,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0160.03,12659100160.03
5050160.04,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0160.04,12659100160.04
5050160.05,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0160.05,12659100160.05
5050160.06,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0160.06,12659100160.06
5050160.07,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0160.07,12659100160.07
5050160.09,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0160.09,12659100160.09
5050160.10,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0160.10,12659100160.10
5050160.11,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0160.11,12659100160.11
5050161.03,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0161.03,12659100161.03
5050161.04,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0161.04,12659100161.04
5050161.05,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0161.05,12659100161.05
5050161.06,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0161.06,12659100161.06
5050162.01,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0162.01,12659100162.01
5050162.02,3506008,Ottawa,1265,Ottawa,910,Kanata/Stittsville,0162.02,12659100162.02
5050170.01,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0170.01,12658400170.01
5050170.03,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0170.03,12658400170.03
5050170.04,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0170.04,12658400170.04
5050170.05,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0170.05,12658400170.05
5050170.08,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0170.08,12658400170.08
5050170.09,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0170.09,12658400170.09
5050170.10,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0170.10,12658400170.10
5050170.11,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0170.11,12658400170.11
5050170.12,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0170.12,12658400170.12
5050170.13,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0170.13,12658400170.13
5050171.03,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0171.03,12658400171.03
5050171.05,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0171.05,12658400171.05
5050171.06,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0171.06,12658400171.06
5050171.07,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0171.07,12658400171.07
5050171.09,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0171.09,12658400171.09
5050171.10,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0171.10,12658400171.10
5050180.01,3502036,Clarence-Rockland,1265,Ottawa,875,Clarence-Rockland,0180.01,12658750180.01
5050180.02,3502036,Clarence-Rockland,1265,Ottawa,875,Clarence-Rockland,0180.02,12658750180.02
5050181.01,3502036,Clarence-Rockland,1265,Ottawa,875,Clarence-Rockland,0181.01,12658750181.01
5050181.02,3502036,Clarence-Rockland,1265,Ottawa,875,Clarence-Rockland,0181.02,12658750181.02
5050182.00,3502048,Russell,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0182.00,12658400182.00
5050183.00,3502048,Russell,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0183.00,12658400183.00
5050184.00,3502048,Russell,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0184.00,12658400184.00
5050190.01,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0190.01,12658400190.01
5050190.02,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0190.02,12658400190.02
5050191.01,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0191.01,12658400191.01
5050191.02,3506008,Ottawa,1265,Ottawa,840,Eastern Orléans/Eastern Ottawa,0191.02,12658400191.02
5050200.01,3506008,Ottawa,1265,Ottawa,945,Rural Western Ottawa,0200.01,12659450200.01
5050200.02,3506008,Ottawa,1265,Ottawa,945,Rural Western Ottawa,0200.02,12659450200.02
5050201.00,3506008,Ottawa,1265,Ottawa,945,Rural Western Ottawa,0201.00,12659450201.00
5050300.00,3506008,Ottawa,1265,Ottawa,945,Rural Western Ottawa,0300.00,12659450300.00
5050301.00,3506008,Ottawa,1265,Ottawa,945,Rural Western Ottawa,0301.00,12659450301.00
5050302.00,3506008,Ottawa,1265,Ottawa,945,Rural Western Ottawa,0302.00,12659450302.00
5050400.00,3507065,North Grenville,1265,Ottawa,990,North Grenville MU,0400.00,12659900400.00
5290001.01,3515014,Peterborough,1320,Peterborough,500,City East,0001.01,13205000001.01
5290001.02,3515014,Peterborough,1320,Peterborough,500,City East,0001.02,13205000001.02
5290002.00,3515014,Peterborough,1320,Peterborough,375,City Westside,0002.00,13203750002.00
5290003.00,3515014,Peterborough,1320,Peterborough,375,City Westside,0003.00,13203750003.00
5290004.00,3515014,Peterborough,1320,Peterborough,375,City Westside,0004.00,13203750004.00
5290005.00,3515014,Peterborough,1320,Peterborough,250,Peterborough(Central Excl Downtown Core),0005.00,13202500005.00
5290006.00,3515014,Peterborough,1320,Peterborough,250,Peterborough(Central Excl Downtown Core),0006.00,13202500006.00
5290007.00,3515014,Peterborough,1320,Peterborough,125,Downtown Core,0007.00,13201250007.00
5290008.00,3515014,Peterborough,1320,Peterborough,250,Peterborough(Central Excl Downtown Core),0008.00,13202500008.00
5290009.01,3515014,Peterborough,1320,Peterborough,375,City Westside,0009.01,13203750009.01
5290009.02,3515014,Peterborough,1320,Peterborough,375,City Westside,0009.02,13203750009.02
5290009.03,3515014,Peterborough,1320,Peterborough,375,City Westside,0009.03,13203750009.03
5290009.04,3515014,Peterborough,1320,Peterborough,375,City Westside,0009.04,13203750009.04
5290010.00,3515014,Peterborough,1320,Peterborough,250,Peterborough(Central Excl Downtown Core),0010.00,13202500010.00
5290011.00,3515014,Peterborough,1320,Peterborough,625,City North,0011.00,13206250011.00
5290012.00,3515014,Peterborough,1320,Peterborough,625,City North,0012.00,13206250012.00
5290013.00,3515014,Peterborough,1320,Peterborough,625,City North,0013.00,13206250013.00
5290014.00,3515014,Peterborough,1320,Peterborough,625,City North,0014.00,13206250014.00
5290100.00,3515023,Douro-Dummer,1320,Peterborough,875,East of Otonabee River,0100.00,13208750100.00
5290101.00,3515023,Douro-Dummer,1320,Peterborough,875,East of Otonabee River,0101.00,13208750101.00
5290102.01,3515015,Selwyn,1320,Peterborough,750,West of Otonabee River,0102.01,13207500102.01
5290102.03,3515019,Curve Lake First Nation 35,1320,Peterborough,750,West of Otonabee River,0102.03,13207500102.03
5290102.04,3515015,Selwyn,1320,Peterborough,750,West of Otonabee River,0102.04,13207500102.04
5290103.00,3515015,Selwyn,1320,Peterborough,750,West of Otonabee River,0103.00,13207500103.00
5290105.01,3515008,Hiawatha First Nation,1320,Peterborough,875,East of Otonabee River,0105.01,13208750105.01
5290105.02,3515005,Otonabee-South Monaghan,1320,Peterborough,875,East of Otonabee River,0105.02,13208750105.02
5290106.00,3515005,Otonabee-South Monaghan,1320,Peterborough,875,East of Otonabee River,0106.00,13208750106.00
5290200.00,3515013,Cavan Monaghan,1320,Peterborough,750,West of Otonabee River,0200.00,13207500200.00
5290201.00,3515013,Cavan Monaghan,1320,Peterborough,750,West of Otonabee River,0201.00,13207500201.00
5290104.00,3515014,Peterborough,1320,Peterborough,750,West of Otonabee River,9004.00,13207509004.00
5290104.00,3515015,Selwyn,1320,Peterborough,750,West of Otonabee River,9005.00,13207509005.00
5800001.01,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,090,Lockerby,0001.01,20000900001.01
5800001.02,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,090,Lockerby,0001.02,20000900001.02
5800001.03,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,090,Lockerby,0001.03,20000900001.03
5800001.05,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,090,Lockerby,0001.05,20000900001.05
5800001.06,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,090,Lockerby,0001.06,20000900001.06
5800002.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,450,Westend/Copper Cliff,0002.00,20004500002.00
5800003.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,450,Westend/Copper Cliff,0003.00,20004500003.00
5800004.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,360,Kingsmount/Downtown/Bell Park,0004.00,20003600004.00
5800005.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,360,Kingsmount/Downtown/Bell Park,0005.00,20003600005.00
5800006.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,180,Minnow Lake,0006.00,20001800006.00
5800007.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,180,Minnow Lake,0007.00,20001800007.00
5800008.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,270,New Sudbury,0008.00,20002700008.00
5800009.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,270,New Sudbury,0009.00,20002700009.00
5800010.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,540,Donovan/Flour Mill,0010.00,20005400010.00
5800011.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,540,Donovan/Flour Mill,0011.00,20005400011.00
5800012.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,540,Donovan/Flour Mill,0012.00,20005400012.00
5800013.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,540,Donovan/Flour Mill,0013.00,20005400013.00
5800014.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,540,Donovan/Flour Mill,0014.00,20005400014.00
5800015.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,540,Donovan/Flour Mill,0015.00,20005400015.00
5800016.01,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,270,New Sudbury,0016.01,20002700016.01
5800016.02,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,270,New Sudbury,0016.02,20002700016.02
5800017.01,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,270,New Sudbury,0017.01,20002700017.01
5800017.02,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,270,New Sudbury,0017.02,20002700017.02
5800100.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,630,Nickel Centre/Garson/Coniston,0100.00,20006300100.00
5800101.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,630,Nickel Centre/Garson/Coniston,0101.00,20006300101.00
5800102.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,630,Nickel Centre/Garson/Coniston,0102.00,20006300102.00
5800110.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,450,Westend/Copper Cliff,0110.00,20004500110.00
5800130.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,900,Onaping Falls/Walden,0130.00,20009000130.00
5800131.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,900,Onaping Falls/Walden,0131.00,20009000131.00
5800132.01,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,900,Onaping Falls/Walden,0132.01,20009000132.01
5800132.02,3552051,Whitefish Lake 6,2000,Greater Sudbury / Grand Sudbury,900,Onaping Falls/Walden,0132.02,20009000132.02
5800140.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,900,Onaping Falls/Walden,0140.00,20009000140.00
5800160.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,810,Rayside-Balfour,0160.00,20008100160.00
5800161.01,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,810,Rayside-Balfour,0161.01,20008100161.01
5800161.02,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,810,Rayside-Balfour,0161.02,20008100161.02
5800162.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,810,Rayside-Balfour,0162.00,20008100162.00
5800190.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,720,Valley East/Capreol,0190.00,20007200190.00
5800191.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,720,Valley East/Capreol,0191.00,20007200191.00
5800192.00,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,720,Valley East/Capreol,0192.00,20007200192.00
5800193.01,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,720,Valley East/Capreol,0193.01,20007200193.01
5800193.02,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,720,Valley East/Capreol,0193.02,20007200193.02
5800193.03,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,720,Valley East/Capreol,0193.03,20007200193.03
5800194.01,3553040,Wahnapitei 11,2000,Greater Sudbury / Grand Sudbury,720,Valley East/Capreol,0194.01,20007200194.01
5800194.02,3553005,Greater Sudbury / Grand Sudbury,2000,Greater Sudbury / Grand Sudbury,720,Valley East/Capreol,0194.02,20007200194.02
5800200.00,3552013,Markstay-Warren,2000,Greater Sudbury / Grand Sudbury,630,Nickel Centre/Garson/Coniston,0200.00,20006300200.00
5950001.00,3558004,Thunder Bay,2240,Thunder Bay,600,East End,0001.00,22406000001.00
5950002.00,3558004,Thunder Bay,2240,Thunder Bay,800,Westfort/Green Acres/Hyde Park,0002.00,22408000002.00
5950003.00,3558004,Thunder Bay,2240,Thunder Bay,800,Westfort/Green Acres/Hyde Park,0003.00,22408000003.00
5950004.00,3558004,Thunder Bay,2240,Thunder Bay,800,Westfort/Green Acres/Hyde Park,0004.00,22408000004.00
5950005.00,3558004,Thunder Bay,2240,Thunder Bay,800,Westfort/Green Acres/Hyde Park,0005.00,22408000005.00
5950006.00,3558004,Thunder Bay,2240,Thunder Bay,600,East End,0006.00,22406000006.00
5950007.00,3558004,Thunder Bay,2240,Thunder Bay,600,East End,0007.00,22406000007.00
5950008.00,3558004,Thunder Bay,2240,Thunder Bay,600,East End,0008.00,22406000008.00
5950009.01,3558004,Thunder Bay,2240,Thunder Bay,700,Confederation College,0009.01,22407000009.01
5950009.02,3558004,Thunder Bay,2240,Thunder Bay,700,Confederation College,0009.02,22407000009.02
5950010.01,3558004,Thunder Bay,2240,Thunder Bay,700,Confederation College,0010.01,22407000010.01
5950010.02,3558004,Thunder Bay,2240,Thunder Bay,600,East End,0010.02,22406000010.02
5950011.01,3558004,Thunder Bay,2240,Thunder Bay,100,Lakehead University,0011.01,22401000011.01
5950011.02,3558004,Thunder Bay,2240,Thunder Bay,100,Lakehead University,0011.02,22401000011.02
5950011.03,3558004,Thunder Bay,2240,Thunder Bay,100,Lakehead University,0011.03,22401000011.03
5950012.00,3558004,Thunder Bay,2240,Thunder Bay,200,Downtown/West End,0012.00,22402000012.00
5950013.00,3558004,Thunder Bay,2240,Thunder Bay,200,Downtown/West End,0013.00,22402000013.00
5950014.00,3558004,Thunder Bay,2240,Thunder Bay,200,Downtown/West End,0014.00,22402000014.00
5950015.00,3558004,Thunder Bay,2240,Thunder Bay,300,College Hts/Grandview/Lakefront,0015.00,22403000015.00
5950016.00,3558004,Thunder Bay,2240,Thunder Bay,300,College Hts/Grandview/Lakefront,0016.00,22403000016.00
5950017.00,3558004,Thunder Bay,2240,Thunder Bay,300,College Hts/Grandview/Lakefront,0017.00,22403000017.00
5950018.00,3558004,Thunder Bay,2240,Thunder Bay,400,Current River/Hudson Heights/Shuniah,0018.00,22404000018.00
